order_id,order_date,customer_id,gender,age,product_category,product_name,quantity,unit_price,total_amount,payment_method,order_status,delivery_status,country,city
A1700,11/28/2023,C552,Male,36,Home & Kitchen,Product_112,3,20929,62787,UPI,Cancelled,Not Delivered,India,Delhi
A1701,6/3/2023,C791,Male,51,Home & Kitchen,Product_76,1,22723,22723,COD,Completed,Delivered,India,Pune
A1702,9/19/2023,C318,Female,44,Electronics,Product_119,3,3826,11478,COD,Returned,Not Delivered,India,Jaipur
A1703,2/11/2023,C623,Male,25,Home & Kitchen,Product_46,2,19487,38974,UPI,Cancelled,Delivered,India,Mumbai
A1704,6/2/2023,C584,Female,55,Home & Kitchen,Product_194,2,23381,46762,COD,Cancelled,Not Delivered,India,Jaipur
A1705,4/5/2023,C912,Male,56,Beauty,Product_173,1,7216,7216,UPI,Cancelled,Delivered,India,Pune
A1706,1/7/2023,C915,Male,59,Home & Kitchen,Product_118,2,4123,8246,COD,Cancelled,Not Delivered,India,Hyderabad
A1707,7/4/2023,C853,Female,37,Electronics,Product_33,3,20509,61527,UPI,Completed,Delivered,India,Mumbai
A1708,4/7/2023,C273,Male,31,Home & Kitchen,Product_167,1,23107,23107,UPI,Returned,Delivered,India,Chennai
A1709,4/8/2023,C774,Male,37,Home & Kitchen,Product_38,3,17948,53844,Card,Cancelled,Delivered,India,Mumbai
A1710,12/26/2023,C186,Female,49,Home & Kitchen,Product_6,1,5294,5294,Card,Returned,Delivered,India,Bangalore
A1711,7/20/2023,C390,Male,39,Electronics,Product_27,2,18959,37918,COD,Returned,Not Delivered,India,Chennai
A1712,10/24/2023,C627,Female,20,Home & Kitchen,Product_103,2,24452,48904,Card,Returned,Not Delivered,India,Bangalore
A1713,9/28/2023,C779,Male,45,Beauty,Product_142,3,2289,6867,UPI,Cancelled,Not Delivered,India,Indore
A1714,11/15/2023,C748,Female,46,Home & Kitchen,Product_6,1,16513,16513,UPI,Cancelled,Delivered,India,Indore
A1715,4/29/2023,C734,Male,55,Beauty,Product_155,2,14656,29312,COD,Returned,Not Delivered,India,Delhi
A1716,12/31/2023,C443,Female,44,Beauty,Product_121,2,23991,47982,UPI,Returned,Delivered,India,Hyderabad
A1717,2/14/2023,C195,Female,26,Clothing,Product_52,3,24851,74553,UPI,Returned,Not Delivered,India,Mumbai
A1718,6/5/2023,C938,Male,31,Electronics,Product_5,2,16478,32956,Card,Cancelled,Not Delivered,India,Delhi
A1719,1/17/2023,C869,Male,39,Home & Kitchen,Product_30,1,16797,16797,COD,Completed,Delivered,India,Bangalore
A1720,6/24/2023,C340,Female,20,Beauty,Product_39,2,8748,17496,COD,Returned,Delivered,India,Pune
A1721,2/26/2023,C788,Male,57,Electronics,Product_144,2,15279,30558,UPI,Returned,Delivered,India,Delhi
A1722,4/16/2023,C417,Female,28,Beauty,Product_182,3,4168,12504,Card,Returned,Not Delivered,India,Mumbai
A1723,7/6/2023,C330,Female,26,Electronics,Product_52,1,21503,21503,Card,Cancelled,Delivered,India,Bangalore
A1724,5/27/2023,C925,Male,23,Beauty,Product_96,2,11484,22968,COD,Cancelled,Not Delivered,India,Bangalore
A1725,9/29/2023,C303,Female,32,Clothing,Product_110,1,24981,24981,Card,Cancelled,Not Delivered,India,Jaipur
A1726,3/16/2023,C250,Male,51,Electronics,Product_22,1,14802,14802,Card,Cancelled,Not Delivered,India,Delhi
A1727,7/21/2023,C125,Male,60,Clothing,Product_148,2,2314,4628,UPI,Returned,Not Delivered,India,Chennai
A1728,12/25/2023,C147,Female,38,Beauty,Product_3,2,22610,45220,Card,Returned,Delivered,India,Chennai
A1729,4/16/2023,C350,Female,40,Home & Kitchen,Product_199,2,21398,42796,UPI,Cancelled,Delivered,India,Pune
A1730,7/19/2023,C586,Male,51,Beauty,Product_55,3,11260,33780,UPI,Returned,Not Delivered,India,Jaipur
A1731,1/12/2023,C725,Male,52,Beauty,Product_62,3,5543,16629,Card,Returned,Not Delivered,India,Mumbai
A1732,7/10/2023,C970,Female,58,Beauty,Product_32,3,2264,6792,UPI,Returned,Delivered,India,Indore
A1733,1/3/2023,C886,Female,39,Clothing,Product_191,2,19057,38114,COD,Returned,Delivered,India,Jaipur
A1734,12/8/2023,C174,Male,42,Clothing,Product_27,2,9623,19246,Card,Returned,Delivered,India,Jaipur
A1735,3/17/2023,C566,Female,44,Electronics,Product_24,2,3510,7020,UPI,Cancelled,Delivered,India,Indore
A1736,2/9/2023,C524,Female,51,Home & Kitchen,Product_151,1,14919,14919,COD,Returned,Not Delivered,India,Hyderabad
A1737,11/22/2023,C744,Female,46,Home & Kitchen,Product_188,3,16645,49935,Card,Completed,Delivered,India,Delhi
A1738,8/23/2023,C689,Male,50,Electronics,Product_178,2,23602,47204,UPI,Cancelled,Not Delivered,India,Pune
A1739,10/14/2023,C299,Female,25,Home & Kitchen,Product_29,3,5439,16317,UPI,Cancelled,Not Delivered,India,Pune
A1740,3/2/2023,C835,Female,37,Beauty,Product_78,3,5323,15969,Card,Cancelled,Delivered,India,Delhi
A1741,8/4/2023,C813,Male,37,Beauty,Product_56,1,19620,19620,UPI,Returned,Not Delivered,India,Pune
A1742,6/28/2023,C493,Male,20,Home & Kitchen,Product_124,1,18241,18241,COD,Cancelled,Not Delivered,India,Jaipur
A1743,11/7/2023,C606,Male,26,Home & Kitchen,Product_195,2,15872,31744,Card,Returned,Not Delivered,India,Delhi
A1744,2/15/2023,C509,Female,42,Clothing,Product_102,3,10956,32868,Card,Returned,Delivered,India,Indore
A1745,11/27/2023,C349,Male,28,Electronics,Product_147,3,9389,28167,COD,Returned,Not Delivered,India,Mumbai
A1746,2/13/2023,C251,Male,57,Electronics,Product_146,3,18628,55884,COD,Completed,Not Delivered,India,Pune
A1747,9/30/2023,C771,Male,19,Beauty,Product_53,1,21869,21869,UPI,Returned,Not Delivered,India,Mumbai
A1748,6/14/2023,C804,Female,55,Electronics,Product_126,3,20185,60555,UPI,Cancelled,Not Delivered,India,Delhi
A1749,9/28/2023,C105,Female,42,Beauty,Product_24,2,1088,2176,UPI,Completed,Delivered,India,Hyderabad
A1750,5/11/2023,C868,Male,27,Beauty,Product_105,1,6285,6285,COD,Completed,Delivered,India,Jaipur
A1751,1/30/2023,C981,Female,42,Electronics,Product_82,1,1190,1190,UPI,Cancelled,Not Delivered,India,Hyderabad
A1752,1/27/2023,C888,Male,33,Clothing,Product_127,2,4263,8526,COD,Returned,Not Delivered,India,Mumbai
A1753,6/12/2023,C209,Female,53,Home & Kitchen,Product_17,2,2286,4572,Card,Completed,Not Delivered,India,Bangalore
A1754,10/11/2023,C897,Male,33,Clothing,Product_78,1,9119,9119,COD,Cancelled,Not Delivered,India,Mumbai
A1755,4/15/2023,C535,Male,41,Clothing,Product_63,3,16698,50094,COD,Cancelled,Not Delivered,India,Pune
A1756,11/14/2023,C324,Female,59,Clothing,Product_1,1,15525,15525,UPI,Cancelled,Not Delivered,India,Hyderabad
A1757,6/29/2023,C280,Male,55,Beauty,Product_12,3,12756,38268,UPI,Returned,Delivered,India,Hyderabad
A1758,12/24/2023,C923,Male,26,Beauty,Product_111,1,13253,13253,UPI,Returned,Not Delivered,India,Jaipur
A1759,12/29/2023,C812,Female,35,Clothing,Product_170,3,8864,26592,Card,Cancelled,Delivered,India,Indore
A1760,1/9/2023,C630,Male,59,Electronics,Product_156,3,11062,33186,Card,Completed,Delivered,India,Delhi
A1761,12/23/2023,C575,Female,43,Electronics,Product_167,2,18512,37024,COD,Completed,Delivered,India,Indore
A1762,6/30/2023,C151,Female,56,Beauty,Product_100,3,4344,13032,UPI,Returned,Delivered,India,Mumbai
A1763,4/9/2023,C670,Female,18,Clothing,Product_191,2,12439,24878,UPI,Cancelled,Not Delivered,India,Bangalore
A1764,11/17/2023,C355,Female,32,Clothing,Product_127,1,20401,20401,Card,Completed,Not Delivered,India,Indore
A1765,11/7/2023,C968,Male,18,Clothing,Product_164,3,23465,70395,Card,Completed,Not Delivered,India,Indore
A1766,4/10/2023,C224,Male,22,Clothing,Product_191,1,18380,18380,UPI,Completed,Not Delivered,India,Bangalore
A1767,5/21/2023,C567,Male,19,Beauty,Product_175,3,24184,72552,COD,Cancelled,Delivered,India,Chennai
A1768,11/29/2023,C236,Male,38,Home & Kitchen,Product_105,3,22356,67068,Card,Completed,Not Delivered,India,Indore
A1769,1/23/2023,C920,Male,21,Beauty,Product_108,2,17249,34498,COD,Cancelled,Not Delivered,India,Pune
A1770,6/21/2023,C575,Male,54,Electronics,Product_189,2,6676,13352,UPI,Returned,Not Delivered,India,Mumbai
A1771,3/26/2023,C783,Female,37,Electronics,Product_161,1,6751,6751,COD,Completed,Delivered,India,Indore
A1772,10/31/2023,C643,Female,34,Clothing,Product_28,2,1087,2174,Card,Completed,Not Delivered,India,Pune
A1773,5/2/2023,C672,Male,56,Home & Kitchen,Product_196,2,17328,34656,UPI,Returned,Not Delivered,India,Mumbai
A1774,1/18/2023,C709,Female,38,Electronics,Product_33,1,2288,2288,UPI,Cancelled,Delivered,India,Hyderabad
A1775,8/10/2023,C424,Male,24,Electronics,Product_144,3,20818,62454,UPI,Cancelled,Not Delivered,India,Chennai
A1776,7/30/2023,C873,Male,56,Electronics,Product_117,1,20527,20527,Card,Cancelled,Not Delivered,India,Mumbai
A1777,12/12/2023,C553,Male,47,Beauty,Product_151,2,21629,43258,UPI,Completed,Delivered,India,Pune
A1778,2/4/2023,C727,Male,54,Clothing,Product_164,3,23673,71019,COD,Cancelled,Not Delivered,India,Chennai
A1779,11/14/2023,C934,Female,29,Clothing,Product_36,2,24044,48088,UPI,Completed,Delivered,India,Hyderabad
A1780,9/20/2023,C836,Female,37,Clothing,Product_38,3,14581,43743,Card,Cancelled,Not Delivered,India,Hyderabad
A1781,9/23/2023,C616,Male,21,Clothing,Product_130,2,564,1128,COD,Completed,Not Delivered,India,Jaipur
A1782,11/24/2023,C536,Male,22,Beauty,Product_49,1,6865,6865,COD,Cancelled,Not Delivered,India,Jaipur
A1783,6/21/2023,C950,Female,44,Beauty,Product_42,3,18849,56547,UPI,Cancelled,Delivered,India,Indore
A1784,11/24/2023,C661,Male,32,Home & Kitchen,Product_160,1,421,421,UPI,Completed,Not Delivered,India,Jaipur
A1785,4/16/2023,C556,Female,29,Electronics,Product_93,3,12617,37851,UPI,Completed,Not Delivered,India,Pune
A1786,3/14/2023,C262,Female,46,Clothing,Product_162,3,4074,12222,COD,Cancelled,Delivered,India,Pune
A1787,5/26/2023,C861,Male,32,Beauty,Product_185,1,6782,6782,UPI,Cancelled,Delivered,India,Delhi
A1788,4/1/2023,C982,Female,24,Electronics,Product_174,1,1004,1004,UPI,Cancelled,Delivered,India,Jaipur
A1789,8/22/2023,C586,Male,41,Beauty,Product_170,1,10296,10296,UPI,Returned,Not Delivered,India,Mumbai
A1790,3/8/2023,C560,Male,30,Home & Kitchen,Product_178,1,5032,5032,Card,Cancelled,Not Delivered,India,Bangalore
A1791,10/28/2023,C365,Male,52,Beauty,Product_39,1,20486,20486,Card,Completed,Delivered,India,Hyderabad
A1792,10/27/2023,C869,Female,31,Electronics,Product_121,1,16954,16954,COD,Returned,Delivered,India,Delhi
A1793,11/27/2023,C353,Female,49,Home & Kitchen,Product_46,3,13017,39051,Card,Returned,Not Delivered,India,Indore
A1794,8/31/2023,C960,Female,55,Home & Kitchen,Product_164,3,16513,49539,COD,Returned,Delivered,India,Bangalore
A1795,8/20/2023,C752,Male,43,Clothing,Product_79,1,6951,6951,Card,Cancelled,Delivered,India,Jaipur
A1796,2/13/2023,C383,Male,23,Beauty,Product_114,2,18340,36680,COD,Cancelled,Delivered,India,Pune
A1797,11/15/2023,C884,Female,45,Home & Kitchen,Product_120,2,17085,34170,Card,Cancelled,Not Delivered,India,Indore
A1798,7/15/2023,C896,Male,29,Home & Kitchen,Product_60,2,9246,18492,Card,Returned,Delivered,India,Jaipur
A1799,9/14/2023,C633,Male,35,Clothing,Product_26,1,9950,9950,UPI,Completed,Not Delivered,India,Pune
A1800,6/20/2023,C596,Male,39,Beauty,Product_78,3,6863,20589,COD,Returned,Not Delivered,India,Bangalore
A1801,3/12/2023,C741,Female,18,Beauty,Product_73,3,20092,60276,Card,Cancelled,Not Delivered,India,Pune
A1802,9/20/2023,C344,Male,43,Clothing,Product_59,2,21733,43466,COD,Returned,Delivered,India,Indore
A1803,10/28/2023,C381,Female,47,Beauty,Product_22,1,17202,17202,Card,Completed,Not Delivered,India,Chennai
A1804,8/19/2023,C550,Male,41,Clothing,Product_148,1,14674,14674,UPI,Cancelled,Delivered,India,Indore
A1805,6/23/2023,C179,Male,44,Home & Kitchen,Product_176,3,11921,35763,Card,Returned,Not Delivered,India,Jaipur
A1806,10/18/2023,C830,Male,26,Clothing,Product_85,3,1061,3183,COD,Returned,Not Delivered,India,Chennai
A1807,2/2/2023,C392,Female,30,Home & Kitchen,Product_28,1,13100,13100,Card,Returned,Not Delivered,India,Hyderabad
A1808,2/23/2023,C340,Male,20,Home & Kitchen,Product_7,1,5917,5917,UPI,Completed,Delivered,India,Chennai
A1809,4/30/2023,C378,Female,60,Electronics,Product_117,2,7046,14092,UPI,Cancelled,Delivered,India,Delhi
A1810,7/20/2023,C443,Male,25,Clothing,Product_138,2,13763,27526,Card,Cancelled,Delivered,India,Chennai
A1811,4/16/2023,C427,Female,45,Home & Kitchen,Product_41,1,4557,4557,COD,Returned,Not Delivered,India,Bangalore
A1812,12/17/2023,C653,Female,35,Clothing,Product_2,3,23787,71361,UPI,Cancelled,Delivered,India,Chennai
A1813,9/27/2023,C182,Female,54,Home & Kitchen,Product_118,3,8388,25164,Card,Returned,Delivered,India,Mumbai
A1814,8/22/2023,C241,Female,37,Home & Kitchen,Product_157,2,21477,42954,UPI,Cancelled,Delivered,India,Delhi
A1815,8/10/2023,C254,Female,42,Clothing,Product_179,3,24326,72978,COD,Completed,Not Delivered,India,Pune
A1816,5/21/2023,C336,Female,60,Electronics,Product_179,1,5475,5475,COD,Returned,Delivered,India,Indore
A1817,3/4/2023,C492,Female,22,Electronics,Product_130,2,18414,36828,Card,Cancelled,Not Delivered,India,Delhi
A1818,9/17/2023,C810,Male,47,Electronics,Product_19,2,7095,14190,COD,Returned,Not Delivered,India,Chennai
A1819,7/24/2023,C256,Male,43,Electronics,Product_3,2,24743,49486,Card,Completed,Delivered,India,Jaipur
A1820,8/26/2023,C823,Female,47,Electronics,Product_22,3,24832,74496,COD,Returned,Delivered,India,Indore
A1821,5/23/2023,C319,Male,28,Electronics,Product_156,1,15726,15726,UPI,Completed,Not Delivered,India,Mumbai
A1822,7/20/2023,C165,Male,22,Electronics,Product_174,3,24595,73785,Card,Completed,Not Delivered,India,Jaipur
A1823,1/18/2023,C524,Male,46,Electronics,Product_163,1,7399,7399,COD,Returned,Delivered,India,Chennai
A1824,8/16/2023,C517,Male,56,Electronics,Product_13,3,10403,31209,Card,Completed,Delivered,India,Jaipur
A1825,2/16/2023,C438,Male,44,Electronics,Product_4,1,6853,6853,Card,Completed,Delivered,India,Bangalore
A1826,3/27/2023,C655,Male,20,Home & Kitchen,Product_132,1,22061,22061,UPI,Cancelled,Not Delivered,India,Bangalore
A1827,10/5/2023,C577,Female,45,Electronics,Product_60,3,7086,21258,UPI,Completed,Not Delivered,India,Jaipur
A1828,7/25/2023,C525,Female,18,Home & Kitchen,Product_55,1,791,791,Card,Completed,Delivered,India,Hyderabad
A1829,7/8/2023,C163,Male,22,Clothing,Product_106,3,20744,62232,Card,Returned,Not Delivered,India,Mumbai
A1830,10/19/2023,C311,Male,34,Electronics,Product_154,3,17869,53607,Card,Returned,Not Delivered,India,Delhi
A1831,11/22/2023,C952,Female,60,Home & Kitchen,Product_18,2,6045,12090,Card,Completed,Not Delivered,India,Chennai
A1832,4/30/2023,C530,Male,32,Electronics,Product_158,3,21290,63870,UPI,Cancelled,Delivered,India,Chennai
A1833,2/10/2023,C498,Male,26,Beauty,Product_128,1,20608,20608,Card,Completed,Delivered,India,Chennai
A1834,1/20/2023,C888,Male,56,Home & Kitchen,Product_190,1,21338,21338,Card,Completed,Not Delivered,India,Jaipur
A1835,9/24/2023,C698,Female,59,Beauty,Product_193,3,1597,4791,UPI,Completed,Not Delivered,India,Jaipur
A1836,10/4/2023,C812,Male,60,Clothing,Product_176,1,7044,7044,COD,Returned,Delivered,India,Chennai
A1837,4/4/2023,C120,Female,58,Electronics,Product_17,3,10839,32517,Card,Completed,Delivered,India,Pune
A1838,4/15/2023,C977,Male,23,Clothing,Product_152,3,4937,14811,COD,Completed,Delivered,India,Mumbai
A1839,8/28/2023,C883,Female,28,Clothing,Product_63,2,24056,48112,Card,Completed,Delivered,India,Hyderabad
A1840,8/18/2023,C689,Male,35,Home & Kitchen,Product_21,2,19188,38376,Card,Cancelled,Not Delivered,India,Delhi
A1841,8/5/2023,C489,Female,27,Home & Kitchen,Product_6,2,14763,29526,Card,Cancelled,Delivered,India,Hyderabad
A1842,3/20/2023,C588,Male,34,Home & Kitchen,Product_119,3,17902,53706,Card,Cancelled,Not Delivered,India,Chennai
A1843,9/4/2023,C106,Male,39,Clothing,Product_184,3,20158,60474,Card,Completed,Delivered,India,Bangalore
A1844,9/14/2023,C460,Female,49,Home & Kitchen,Product_107,1,720,720,Card,Returned,Not Delivered,India,Chennai
A1845,11/25/2023,C405,Male,44,Electronics,Product_32,2,10386,20772,Card,Returned,Delivered,India,Bangalore
A1846,6/28/2023,C871,Female,58,Beauty,Product_179,2,8664,17328,UPI,Returned,Not Delivered,India,Chennai
A1847,5/5/2023,C499,Female,20,Beauty,Product_162,3,8386,25158,COD,Returned,Delivered,India,Delhi
A1848,8/22/2023,C973,Male,34,Clothing,Product_155,2,20138,40276,COD,Returned,Delivered,India,Pune
A1849,11/26/2023,C955,Female,43,Electronics,Product_133,1,3324,3324,UPI,Cancelled,Delivered,India,Chennai
A1850,6/4/2023,C529,Female,55,Beauty,Product_188,2,22970,45940,Card,Returned,Delivered,India,Mumbai
A1851,6/26/2023,C651,Male,35,Clothing,Product_192,3,19063,57189,Card,Returned,Not Delivered,India,Pune
A1852,1/1/2023,C865,Male,22,Home & Kitchen,Product_135,1,16412,16412,Card,Returned,Not Delivered,India,Chennai
A1853,7/11/2023,C852,Male,26,Clothing,Product_125,1,6080,6080,UPI,Returned,Delivered,India,Indore
A1854,4/6/2023,C659,Male,21,Clothing,Product_195,3,7265,21795,UPI,Cancelled,Not Delivered,India,Indore
A1855,2/25/2023,C919,Male,23,Beauty,Product_22,3,20761,62283,Card,Completed,Not Delivered,India,Mumbai
A1856,10/27/2023,C717,Male,48,Home & Kitchen,Product_173,2,1272,2544,UPI,Completed,Delivered,India,Hyderabad
A1857,10/26/2023,C325,Male,24,Clothing,Product_134,1,22101,22101,UPI,Cancelled,Not Delivered,India,Indore
A1858,11/6/2023,C599,Female,39,Beauty,Product_175,2,11343,22686,Card,Cancelled,Delivered,India,Jaipur
A1859,7/13/2023,C324,Male,40,Beauty,Product_26,3,13357,40071,UPI,Cancelled,Not Delivered,India,Delhi
A1860,3/4/2023,C379,Female,33,Beauty,Product_116,1,20023,20023,COD,Returned,Not Delivered,India,Chennai
A1861,1/2/2023,C546,Female,19,Beauty,Product_12,3,6458,19374,COD,Cancelled,Not Delivered,India,Bangalore
A1862,7/24/2023,C597,Male,40,Home & Kitchen,Product_122,3,16177,48531,COD,Returned,Delivered,India,Chennai
A1863,4/10/2023,C129,Male,51,Electronics,Product_33,2,20195,40390,Card,Completed,Not Delivered,India,Indore
A1864,3/1/2023,C498,Female,60,Clothing,Product_63,1,14923,14923,UPI,Completed,Delivered,India,Mumbai
A1865,1/15/2023,C444,Male,38,Home & Kitchen,Product_197,2,23754,47508,Card,Completed,Not Delivered,India,Indore
A1866,12/7/2023,C784,Male,52,Home & Kitchen,Product_24,3,4333,12999,COD,Cancelled,Delivered,India,Mumbai
A1867,7/13/2023,C795,Female,59,Home & Kitchen,Product_60,3,11546,34638,UPI,Cancelled,Delivered,India,Hyderabad
A1868,2/15/2023,C917,Female,55,Clothing,Product_191,1,3949,3949,UPI,Returned,Not Delivered,India,Delhi
A1869,10/23/2023,C514,Male,37,Electronics,Product_152,2,12758,25516,COD,Completed,Not Delivered,India,Chennai
A1870,12/14/2023,C841,Male,51,Clothing,Product_28,2,12261,24522,Card,Completed,Not Delivered,India,Jaipur
A1871,4/23/2023,C269,Female,47,Clothing,Product_154,1,10026,10026,Card,Completed,Delivered,India,Jaipur
A1872,12/19/2023,C960,Male,35,Home & Kitchen,Product_162,2,16761,33522,UPI,Cancelled,Not Delivered,India,Chennai
A1873,3/20/2023,C578,Male,32,Electronics,Product_199,1,11216,11216,UPI,Cancelled,Not Delivered,India,Hyderabad
A1874,1/12/2023,C230,Female,39,Home & Kitchen,Product_174,3,5516,16548,Card,Cancelled,Not Delivered,India,Chennai
A1875,5/25/2023,C737,Female,30,Home & Kitchen,Product_25,1,17596,17596,UPI,Cancelled,Delivered,India,Hyderabad
A1876,3/25/2023,C646,Male,46,Home & Kitchen,Product_75,2,21751,43502,UPI,Completed,Delivered,India,Bangalore
A1877,1/5/2023,C127,Female,54,Electronics,Product_174,3,21639,64917,UPI,Cancelled,Not Delivered,India,Delhi
A1878,7/2/2023,C503,Female,29,Electronics,Product_31,1,3447,3447,COD,Returned,Not Delivered,India,Chennai
A1879,7/26/2023,C706,Male,20,Electronics,Product_62,1,20844,20844,Card,Cancelled,Not Delivered,India,Delhi
A1880,7/12/2023,C677,Male,47,Home & Kitchen,Product_71,3,24718,74154,COD,Returned,Not Delivered,India,Jaipur
A1881,3/1/2023,C778,Male,25,Home & Kitchen,Product_165,1,4232,4232,COD,Returned,Delivered,India,Pune
A1882,10/21/2023,C127,Female,35,Electronics,Product_152,3,19075,57225,UPI,Cancelled,Not Delivered,India,Chennai
A1883,3/6/2023,C185,Male,38,Electronics,Product_183,2,19024,38048,COD,Completed,Not Delivered,India,Pune
A1884,10/2/2023,C758,Female,22,Electronics,Product_193,2,18520,37040,UPI,Returned,Delivered,India,Delhi
A1885,4/3/2023,C538,Male,53,Home & Kitchen,Product_81,3,23080,69240,UPI,Completed,Delivered,India,Bangalore
A1886,2/14/2023,C238,Female,20,Electronics,Product_32,3,5582,16746,COD,Cancelled,Not Delivered,India,Delhi
A1887,1/1/2023,C987,Male,37,Electronics,Product_133,2,21866,43732,Card,Returned,Not Delivered,India,Delhi
A1888,12/22/2023,C572,Female,51,Beauty,Product_156,3,16370,49110,COD,Returned,Delivered,India,Mumbai
A1889,5/2/2023,C286,Male,30,Clothing,Product_77,3,1765,5295,UPI,Completed,Delivered,India,Jaipur
A1890,11/15/2023,C151,Female,22,Beauty,Product_67,2,4510,9020,Card,Returned,Delivered,India,Chennai
A1891,5/11/2023,C366,Female,27,Clothing,Product_19,2,3028,6056,COD,Returned,Not Delivered,India,Bangalore
A1892,10/16/2023,C488,Male,44,Clothing,Product_81,3,12494,37482,Card,Cancelled,Delivered,India,Bangalore
A1893,3/5/2023,C435,Male,53,Home & Kitchen,Product_17,1,9151,9151,Card,Returned,Delivered,India,Jaipur
A1894,3/16/2023,C316,Male,35,Electronics,Product_26,2,9253,18506,Card,Completed,Not Delivered,India,Mumbai
A1895,9/27/2023,C565,Female,55,Home & Kitchen,Product_25,1,6058,6058,COD,Cancelled,Not Delivered,India,Hyderabad
A1896,1/25/2023,C434,Male,38,Home & Kitchen,Product_47,3,3546,10638,Card,Returned,Not Delivered,India,Indore
A1897,5/13/2023,C445,Male,50,Clothing,Product_169,3,4480,13440,UPI,Completed,Not Delivered,India,Hyderabad
A1898,11/24/2023,C879,Female,33,Home & Kitchen,Product_181,1,24070,24070,Card,Completed,Not Delivered,India,Jaipur
A1899,5/27/2023,C488,Female,45,Clothing,Product_79,2,16757,33514,COD,Completed,Not Delivered,India,Chennai
A1900,11/21/2023,C384,Male,22,Clothing,Product_24,2,3253,6506,UPI,Returned,Delivered,India,Mumbai
A1901,10/11/2023,C870,Female,18,Home & Kitchen,Product_174,3,9666,28998,COD,Returned,Delivered,India,Indore
A1902,12/17/2023,C951,Male,43,Electronics,Product_158,2,17175,34350,UPI,Returned,Delivered,India,Chennai
A1903,6/26/2023,C531,Male,60,Electronics,Product_156,3,17808,53424,Card,Completed,Delivered,India,Delhi
A1904,3/10/2023,C358,Female,21,Home & Kitchen,Product_127,1,12327,12327,Card,Completed,Not Delivered,India,Mumbai
A1905,5/8/2023,C954,Male,36,Beauty,Product_124,2,22551,45102,Card,Cancelled,Delivered,India,Pune
A1906,10/19/2023,C183,Female,31,Beauty,Product_165,3,20982,62946,COD,Completed,Not Delivered,India,Indore
A1907,1/4/2023,C581,Female,39,Beauty,Product_91,1,11957,11957,UPI,Completed,Not Delivered,India,Delhi
A1908,1/5/2023,C119,Male,45,Home & Kitchen,Product_51,2,11917,23834,UPI,Returned,Delivered,India,Chennai
A1909,1/4/2023,C867,Male,60,Beauty,Product_58,1,16271,16271,Card,Cancelled,Not Delivered,India,Hyderabad
A1910,4/4/2023,C652,Female,24,Home & Kitchen,Product_169,2,14335,28670,Card,Completed,Delivered,India,Jaipur
A1911,1/3/2023,C153,Female,30,Electronics,Product_49,3,14520,43560,Card,Completed,Delivered,India,Chennai
A1912,6/19/2023,C458,Male,28,Clothing,Product_123,2,24676,49352,COD,Cancelled,Delivered,India,Chennai
A1913,9/11/2023,C329,Male,38,Home & Kitchen,Product_129,2,18326,36652,COD,Returned,Not Delivered,India,Delhi
A1914,1/11/2023,C765,Male,27,Beauty,Product_129,1,3834,3834,UPI,Returned,Delivered,India,Pune
A1915,8/8/2023,C170,Male,45,Home & Kitchen,Product_75,3,11511,34533,Card,Cancelled,Delivered,India,Chennai
A1916,3/20/2023,C899,Male,33,Beauty,Product_197,1,20537,20537,UPI,Cancelled,Delivered,India,Chennai
A1917,12/28/2023,C767,Male,50,Clothing,Product_49,1,15828,15828,COD,Returned,Delivered,India,Bangalore
A1918,7/25/2023,C141,Male,35,Clothing,Product_38,1,4635,4635,Card,Completed,Delivered,India,Mumbai
A1919,7/28/2023,C872,Female,58,Clothing,Product_57,1,12763,12763,Card,Cancelled,Not Delivered,India,Pune
A1920,11/26/2023,C131,Male,37,Electronics,Product_69,3,14294,42882,Card,Cancelled,Not Delivered,India,Chennai
A1921,1/25/2023,C353,Male,20,Electronics,Product_14,1,10780,10780,COD,Returned,Not Delivered,India,Bangalore
A1922,5/24/2023,C304,Male,45,Clothing,Product_65,2,15768,31536,Card,Cancelled,Not Delivered,India,Hyderabad
A1923,12/9/2023,C959,Male,53,Clothing,Product_85,1,3474,3474,Card,Returned,Not Delivered,India,Jaipur
A1924,5/22/2023,C120,Male,55,Home & Kitchen,Product_23,1,21607,21607,UPI,Completed,Delivered,India,Pune
A1925,4/8/2023,C736,Male,46,Electronics,Product_20,3,21741,65223,COD,Returned,Not Delivered,India,Hyderabad
A1926,4/14/2023,C256,Male,20,Clothing,Product_50,3,15838,47514,Card,Returned,Not Delivered,India,Jaipur
A1927,11/19/2023,C344,Male,45,Electronics,Product_124,2,14995,29990,Card,Returned,Delivered,India,Delhi
A1928,12/23/2023,C229,Male,36,Electronics,Product_145,3,9283,27849,UPI,Returned,Delivered,India,Chennai
A1929,9/30/2023,C584,Male,28,Home & Kitchen,Product_193,2,22736,45472,COD,Cancelled,Not Delivered,India,Chennai
A1930,4/16/2023,C785,Male,18,Clothing,Product_147,3,9196,27588,UPI,Returned,Delivered,India,Indore
A1931,9/26/2023,C217,Female,37,Clothing,Product_76,3,23491,70473,COD,Cancelled,Delivered,India,Delhi
A1932,10/1/2023,C677,Male,36,Electronics,Product_164,1,1794,1794,UPI,Cancelled,Delivered,India,Hyderabad
A1933,5/8/2023,C323,Male,52,Electronics,Product_1,1,21350,21350,COD,Cancelled,Not Delivered,India,Jaipur
